row_label,inserted_transition_point,frame_a_origin_dy_mm,frame_a_origin_dz_mm,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33
13,0,-3.999897632947555,4.000147758938087,1021.438674974737,-634.819620273321,1042.0306323687387,-0.35220827971775953,-0.20862646095595272,0.9123729103208024,0.15194160429907175,0.9491611448103594,0.2756934349332833,-0.9235058616929732,0.23572891416048763,-0.30260337481171085
14,0,-3.999984041818844,4.000161728791047,1020.6099870045612,-633.0293305706907,1042.9338752318292,-0.36066375949129514,-0.20468387343709493,0.9099594301640005,0.14855450643519866,0.9505619750472368,0.2726967000388729,-0.9207894499870206,0.23353039106095763,-0.3124265437563148
15,0,-3.999955514961223,4.000156519600731,1019.5671098422581,-631.3490696760462,1044.0773355987496,-0.37146579827941884,-0.1992002968452592,0.906825453130532,0.14332073283675084,0.9527025584216176,0.2679869450477789,-0.9173180082434722,0.22951487296832246,-0.32534688386176996
16,0,-3.9999032548256266,4.000148915301141,1018.3418986356962,-629.8103455387666,1045.4240481861289,-0.3843466075654847,-0.19293123876202503,0.9028040885832618,0.13634508196053993,0.9553324107823632,0.2622022187814817,-0.9130650052860841,0.22386943073700083,-0.34087354561980054
17,0,-3.9998701330280344,4.000112710120704,1017.31142816138,-628.3445611692551,1046.5399636165962,-0.3953870075585564,-0.18729811918418082,0.8992155074307597,0.12862331089210677,0.9580522521116861,0.25610920740746285,-0.909464214880961,0.21692232889630056,-0.3547105088338414
18,0,-3.9998642248502825,4.0000372541052664,1016.5204494909075,-626.6824923885356,1047.429903944274,-0.4039006884476734,-0.18352021268190444,0.8962056490609084,0.12377660636804716,0.9596985609876597,0.25230541760775754,-0.9063904156529377,0.21283562571948328,-0.3649074003594489
19,0,-3.9998476960536644,3.999968668049998,1015.870796142405,-624.8535370962124,1048.2019177710379,-0.4108651924341362,-0.18106317300460306,0.8935356294113658,0.12135471000817546,0.9604978496135129,0.25043345472729744,-0.9035833265421026,0.21132914675766545,-0.37266226496089633
20,0,-3.9997804841972107,3.999902485332379,1015.2920914505575,-623.0479352582071,1048.8802706832566,-0.417202777547494,-0.1784759761470452,0.8911162485024139,0.11845309345902848,0.961484031971957,0.24802685522526716,-0.9010608786628366,0.2090329691730669,-0.3799927772235267
21,0,-3.999601320333338,3.9998327776698175,1014.6468171169408,-621.2377388510293,1049.6550647306722,-0.42430555453054963,-0.17568618499368202,0.8883125355396537,0.11555254453842265,0.9624729153298972,0.2455473410710541,-0.8981160313930594,0.2068338745436406,-0.3880816183434188
22,0,-3.9996349207973694,3.9997553118464557,1013.9272050172247,-619.7696621761727,1050.3950492074528,-0.4327301074545758,-0.17089690319360568,0.88517732832534,0.10764101208677002,0.9650499844087834,0.23893919751590084,-0.8950743358064107,0.1986775681133686,-0.39921066782999504
23,0,-4.000302794736751,3.999668200164371,1013.0355789502507,-618.401984241224,1051.340261779223,-0.4431807172172316,-0.16539252659903375,0.881042657328241,0.09833057959189816,0.9679325491357461,0.23116590890678043,-0.8910229789427104,0.18908170844575223,-0.41270589834323185
24,0,-4.00026087362416,3.9995764005210166,1012.1188170487571,-616.9448958655869,1052.3628639889869,-0.45378594490788526,-0.16093256682130572,0.8764582278353966,0.09068188177361296,0.9701113689650354,0.22507938182512774,-0.8864846939017359,0.18161674135687805,-0.425629236233667
25,0,-3.999956204652509,3.9994935463985644,1011.5336406474332,-615.4214060228605,1052.9661022194725,-0.46071251623963194,-0.15779505952589812,0.8734098102090252,0.08410607336438745,0.9718787067635003,0.21994987556925474,-0.883555400528666,0.1747927301947213,-0.43448516161970857
26,0,-3.9997111926258033,3.999431768382334,1011.1325374289797,-613.6310737052371,1053.432100796818,-0.46536742388221364,-0.1561074196297444,0.8712425806431727,0.08119243881688046,0.9726451150932501,0.21764482066937743,-0.8813858114742937,0.17202311943974635,-0.4399626094454158
27,0,-3.9994514000253445,3.9994206692661707,1010.7791879483617,-611.770584192306,1053.867314906438,-0.4694294169356483,-0.15480079868954438,0.8692943892839391,0.07924243339732434,0.973153048292098,0.21608743912839612,-0.8794069929587368,0.17032280330266064,-0.44455987606889946
28,0,-3.998909305385645,3.999448689890731,1010.3605406713027,-610.3013803491623,1054.179733129841,-0.4748562709943399,-0.1517581211150535,0.8668800347066362,0.07178097501149566,0.9750593330641789,0.21001616278476734,-0.8771311267557145,0.16195298601775643,-0.45211969299753285
29,0,-3.9997023872908235,3.9994911657140992,1009.5122687661408,-608.8557179885721,1055.1165405088998,-0.48503879009935474,-0.14792199697465389,0.8618912082797833,0.06406083934327543,0.9769317722374746,0.20371676724212495,-0.8721430966083428,0.1540240085310649,-0.46437379753215335
30,0,-4.000049138894564,3.9995512246842435,1008.6190643396784,-607.8662363590552,1055.8474831608944,-0.4962117046017856,-0.14327207939775008,0.8562984616833288,0.050620201181478225,0.9798377811195462,0.19327575616996306,-0.8667246041555167,0.13925169282909688,-0.4789545141197585
31,0,-4.000179712359622,3.999626759221235,1008.2143166617178,-606.8683723072336,1055.870885168452,-0.5018731235809226,-0.13988940261178065,0.8535539367046744,0.03746794273027745,0.9823921189814598,0.18303518194783774,-0.8641293428038934,0.12384134850701742,-0.48779483320887573
32,0,-4.000214186383597,3.9997062517003257,1007.9860166666036,-605.0943257883596,1056.0741487796347,-0.5046698976532944,-0.13896407742941935,0.852054739783075,0.034534876011773345,0.9829203188046566,0.18076224500653865,-0.8626213750780031,0.12065086848068188,-0.49125118950837404
33,0,-4.000259968336877,3.9997904948155574,1007.8369327939693,-603.3623670099764,1056.130791299063,-0.5066335534930964,-0.1380878394883378,0.8510312515180632,0.031073412204706437,0.9835244292426216,0.1780846431810778,-0.8616013495398637,0.11666810047488754,-0.4939956161775803
34,0,-4.0002997673738205,3.9999162789737324,1007.6313994621713,-601.8115879646072,1056.141949435645,-0.5094287886586981,-0.13677838834209047,0.8495728231106923,0.025341440428302036,0.9844738373493528,0.1736924724093109,-0.8601395937188047,0.11001334490497358,-0.49805315304701075
35,0,-4.000305020794336,4.00001690335725,1007.195552730278,-600.4435433342175,1056.3789093373496,-0.514935965543458,-0.13487703375331905,0.8465513198594239,0.017368908227138036,0.9857000224044236,0.16761201287173952,-0.8570526660694918,0.10101312586899261,-0.50522972595182
36,0,-4.000232988457656,4.000027151240562,1006.6945072472923,-599.7248263476662,1056.2470261788744,-0.5217484479099459,-0.13197685457179995,0.8428289666123825,0.0015241904347502355,0.9878152672869885,0.1556235025895961,-0.8530980213006482,0.08248095278347221,-0.5151899246693878
37,0,-4.000137593630138,3.99997952203643,1006.2659332209191,-598.912860626432,1056.0820638533316,-0.5275369837726175,-0.12964479048635172,0.8395814189534206,-0.012922737163376065,0.9893971852536304,0.1446589529769923,-0.8494337723544405,0.06546325772479805,-0.5236189724138739
38,0,-4.000045576901242,3.9998825057620935,1005.9991154873134,-597.4383487074144,1056.1122644660045,-0.5308827421391447,-0.1287095404081435,0.8376140927102094,-0.019192325489830565,0.9899715690826882,0.1399569471310835,-0.8472279319882666,0.058224965572209436,-0.5280290566275687
39,0,-3.9999908482501043,3.999728659619444,1005.9819713217224,-595.9566788944486,1055.7612272421316,-0.5314691674207057,-0.12805038864346446,0.8373431925139175,-0.025305059863572465,0.990467070264716,0.13540545286852862,-0.8466995795596234,0.05077480368734094,-0.5296430319413908
40,0,-4.000032638283878,3.9994964132301583,1006.0142634047866,-594.3491073201818,1055.4149370066416,-0.5313702840212924,-0.12768563684826809,0.8374616405554247,-0.02983166523467107,0.9907828729718479,0.13213391076849965,-0.8466142527789488,0.0452291583859739,-0.5302816517882162
41,0,-4.000359464019324,3.999205125718942,1005.9554464409877,-593.2500530205446,1054.812045794101,-0.5325549134058188,-0.12683042446314874,0.8368388779435493,-0.04010565968704296,0.9913798655162668,0.1247297009938538,-0.8454447351946713,0.032863439860224615,-0.5330508362737699
42,0,-4.0004965302714375,3.9988665904603535,1005.6688010487022,-592.9677481716935,1053.9254521946784,-0.536580595595203,-0.1253240185535327,0.8344909554957988,-0.05934830136673956,0.992066046995992,0.1108275124805621,-0.8417594927029811,0.009942271940571686,-0.5397611579884939
43,0,-4.0004149910654325,3.999093079592945,1005.2045270954316,-592.4523991155658,1053.4979923335907,-0.5421732301024762,-0.12427764329152394,0.8310254243632696,-0.07563239191498437,0.9922052318568626,0.099037968320678,-0.83685597915858,-0.009156705399550304,-0.5473465309041067
44,0,-4.000240815518408,3.9993191076754484,1004.9951522600688,-591.3530830003228,1053.1169849541811,-0.5447093222087122,-0.12381840085780925,0.829433998524259,-0.08532303003879219,0.9920906198880975,0.09206618529650182,-0.8342731775886871,-0.02062051258008165,-0.5509655702646127
45,0,-4.000152976824254,3.9995734924188593,1005.1504294560185,-590.0937346644447,1052.3128584240833,-0.5433604166319284,-0.1234442968723679,0.8303739899631153,-0.09316298400305377,0.9918868813217588,0.0864931966887687,-0.8343141590847083,-0.030363139354848946,-0.5504525081415236
46,0,-4.000349790501211,3.999892738401731,1005.4199526405016,-588.5535833691697,1051.554159437819,-0.5407076460366173,-0.12322020960674014,0.8321370208457326,-0.09792380586544397,0.9917083126118428,0.08321989510567039,-0.8354915737231388,-0.036488390496745175,-0.5482904591515249
47,0,-4.000598720140856,4.000216502274336,1005.5724317120323,-587.9266469564861,1050.2358950623523,-0.5394002041037822,-0.12285930431602941,0.8330384211762262,-0.11191713603419207,0.9909818054162852,0.07368592807167569,-0.8345789204591153,-0.053485069663049785,-0.5482858495788819
48,0,-4.000761851085082,4.000477477167999,1005.3977484527147,-588.0075890091687,1048.8613504425912,-0.5414258672400417,-0.12262588966149111,0.8317577300320669,-0.13267995497734375,0.9893716496289972,0.0594959532876562,-0.8302132616566534,-0.07814493006667002,-0.5519414009424338
49,0,-4.000660390964934,4.000680059601663,1005.0790614573109,-587.7813485144959,1047.9420836989239,-0.5446821203974889,-0.12274786777651976,0.8296109622441195,-0.14997645823255495,0.9875407645689646,0.047647668259462206,-0.8251232936327239,-0.0984692808487149,-0.5563050880891013
50,0,-4.000507388471303,4.000801092401647,1005.1407504755264,-587.1488779856473,1046.8092698921403,-0.5441830937072911,-0.12257113084722523,0.8299645043048491,-0.16305610850321925,0.9858581765724,0.03868282778092941,-0.8229686907792715,-0.11428024137257957,-0.5564733240945849
51,0,-4.000477843912895,4.00075588528878,1005.5771088250275,-586.103351695913,1045.4788599990545,-0.5400819508823926,-0.12198678648330565,0.8327248706833159,-0.17199787337555444,0.9845552482175162,0.03267559887181971,-0.8238496330553019,-0.12557940567952103,-0.5527219870638609
52,0,-4.000515823743627,4.000642006428535,1006.1339352851782,-584.7375961653312,1044.2426555238303,-0.5348753755914847,-0.12123711369778901,0.836187715078437,-0.1778318105311258,0.9836374997811785,0.028863752137480308,-0.8260049514071268,-0.13326226505076932,-0.5476832925737726
53,0,-4.00058187003862,4.000510197553213,1006.480426459106,-584.8801521926262,1042.1340333506105,-0.5314626314913184,-0.12096425229940731,0.838400334562176,-0.1971189940885205,0.9802411296217445,0.016475131787521507,-0.8238273930246875,-0.1565087136984127,-0.544805881978724
54,0,-4.00062076368321,4.000371273235634,1006.4595663179604,-585.5375525564988,1040.2055536384032,-0.5313527550100507,-0.12131125106405288,0.838419841194436,-0.22042672870586655,0.975402480357026,0.0014347771227147027,-0.8179708472893513,-0.18404777009960183,-0.5450230374086079
55,0,-4.000568474522507,4.000240591319661,1006.4197101992688,-585.5989465559963,1038.75586981838,-0.5314312912812941,-0.12166126889537217,0.8383193414790477,-0.23805458297310647,0.9712006769041833,-0.0099629667447311,-0.8129642047301939,-0.204860393516229,-0.5450884524513238
56,0,-4.000483105537709,4.000133229188319,1006.90080680013,-585.3180316666519,1036.9439407456784,-0.5271710440676721,-0.12078829816085293,0.8411307135778632,-0.25246324611317217,0.9674138617700458,-0.019306201520923195,-0.8113895486500923,-0.2225322607681222,-0.5404871814010284
57,0,-4.000390572859494,4.00007166881141,1007.7369329100562,-584.3997566686652,1035.1626113881246,-0.5200101326953362,-0.11905744078027504,0.8458219598053897,-0.2613134064412418,0.9649345589400845,-0.024831443316467,-0.8132064716345125,-0.23393721969356618,-0.5328870534492192
58,0,-4.000304185878919,4.000026121202333,1008.6613908066245,-583.2648880100357,1033.4672643174092,-0.512282594851664,-0.11701177603832871,0.8508083140639859,-0.2682924423560026,0.9628974438230578,-0.029114911191215394,-0.815834363327935,-0.24318050281093126,-0.5246689762754472
59,0,-4.000233987363467,3.999972754918004,1009.2267124285545,-584.706870959826,1030.4255951408802,-0.5070317014992539,-0.11626356342548264,0.8540501375764659,-0.29533586957209484,0.9543131306809244,-0.045422161486081594,-0.8097503181962117,-0.2752621158633746,-0.5182038110160443
60,0,-4.00016915046518,3.9998511959349505,1009.422528905202,-586.3561353642782,1027.8547260061546,-0.5048792962541038,-0.11631574714044365,0.8553172178678047,-0.32305067421893796,0.9443307911517332,-0.062270528899563096,-0.8004593419410199,-0.30774990471144276,-0.5143489458037678
61,0,-4.0001057581467325,3.9996855061012635,1009.8172292958876,-586.3710361539543,1026.1372611535523,-0.5015658428351504,-0.11547144812914226,0.857378591969746,-0.33792859559238575,0.9384674820767256,-0.07129550733060669,-0.7963893329157687,-0.3254921346999488,-0.5097243379184943
62,0,-4.000055498826487,3.999509478438038,1010.8551962887251,-586.2301933197494,1023.8959823163583,-0.4937247570124014,-0.11252015536122292,0.8623079954114605,-0.35140079680699976,0.9328458163180784,-0.0794742913228152,-0.7954579462903433,-0.3422541418527236,-0.5001087462424596
63,0,-4.000019050764746,3.999327743114293,1012.1370869550162,-585.454529879621,1021.8145131356762,-0.48420334489581224,-0.1087902627497315,0.8681657673063085,-0.3600461444912865,0.9291105914337973,-0.0843817677137617,-0.7974420948436737,-0.35343767147318067,-0.4890479708116059
64,0,-4.000005906772474,3.9991531708099597,1013.280397712594,-585.1769763194407,1019.6314204556327,-0.47579490953281417,-0.105450693217439,0.8732120907102827,-0.37203587258635834,0.9237308042955684,-0.091163099466667,-0.7969996948378139,-0.36824116078383207,-0.47873785512846995
65,0,-4.00001102720658,3.9990129698617856,1014.0181623718531,-587.9239694780587,1016.1292441926444,-0.46990110957055764,-0.10369443348234535,0.8766073303875199,-0.4040693352040682,0.9081905678579222,-0.10916897362184652,-0.7848062942994922,-0.40550876306028266,-0.4686594963395261
66,0,-4.00001628428589,3.9989181023883686,1014.7145843805263,-590.4756234328286,1013.041101160039,-0.464753542345057,-0.10171933845830261,0.8795779221088524,-0.43355354758146164,0.8922905224202771,-0.1258925930246837,-0.7720333323485784,-0.4398531570678498,-0.4587959611419817
67,0,-4.000021495613209,3.998935322669013,1015.9025888885731,-590.0805483174088,1011.1152989785154,-0.4570365352697204,-0.0975269236431233,0.8840848967114856,-0.44365402282510263,0.8864892997318853,-0.13155922427551398,-0.7709012345688344,-0.45235519299061894,-0.4484262101111698
68,0,-4.000025399188866,3.999047110973302,1017.5167856476023,-589.875432568346,1008.7735749065515,-0.4468273911607645,-0.09168848557571302,0.8899092673533058,-0.45475821087549245,0.8799089410700638,-0.13767797596667478,-0.7704156359717698,-0.46621183708459335,-0.43486350825566206
69,0,-4.000029639621868,3.9991987169929346,1019.0557165129499,-589.8193388273983,1006.4674501123677,-0.4371282091377136,-0.0861667612233148,0.8952620946048926,-0.4665166647851729,0.8727473330207413,-0.14378558405800643,-0.7689480673321014,-0.480507421342759,-0.42170070877431354
70,0,-4.000037788962576,3.9993700891864172,1020.1290409952795,-590.9628692443835,1004.0258071796311,-0.4303615094418006,-0.08235439647821705,0.8988919426558921,-0.48510906908408635,0.860896755296879,-0.15338177144522946,-0.7612214935768341,-0.502070244189012,-0.4104476916936429
71,0,-4.0000560056604755,3.9995629242603656,1021.1175969979043,-594.3864719902973,1000.692963577103,-0.4242131442885001,-0.07880434130798036,0.9021269777608247,-0.5160140230754438,0.8396828846611357,-0.1692990879970992,-0.7441590799031883,-0.5373290695636795,-0.3968686619014796
72,0,-4.0000754462493955,3.9997288687219226,1022.7104360153554,-596.7270343230122,997.6062622607346,-0.41532974689598995,-0.07240974984458068,0.9067844448769278,-0.5397486014082269,0.8220102692519897,-0.1815779846846377,-0.7322381092385017,-0.5648503743220117,-0.3804883782812654
73,0,-4.000089650382857,3.9998055873602825,1024.8161377320998,-596.2144813722874,995.4153740515535,-0.40407974882762304,-0.06370513357954367,0.912502719197602,-0.5476689146144653,0.8158583227298828,-0.18556388979916308,-0.7326515655838174,-0.5747319837872215,-0.36456114749049506
74,0,-4.000105442894511,3.9998560908728344,1026.9403270084479,-596.5983798593458,992.9088240725376,-0.39289073682428477,-0.05491816858945668,0.9179438238130102,-0.5601203168868917,0.8059687794256054,-0.1915190779053826,-0.7293161862513398,-0.5894050571126618,-0.34741844959906976
75,0,-4.000124191242954,3.9999033910500743,1028.750639943434,-597.9267099038859,990.3317586371452,-0.38360486394014254,-0.047344299546218965,0.922282942302384,-0.5770630741443423,0.7919931466708936,-0.1993616414594793,-0.7210031323236717,-0.6086915252628499,-0.3311330703095652
76,0,-4.0001471439593335,3.999959175134899,1030.2135041833194,-600.1725129098929,987.7448432005702,-0.3765389441744221,-0.040992375419761425,0.9254934082301487,-0.5980019727538843,0.7737580180915651,-0.2090267208312757,-0.7075394434958903,-0.6321535846583952,-0.3158635485475765
77,0,-4.000175621456963,4.000029001106194,1031.8636884856533,-602.9026172909809,985.0029874210383,-0.3691106951619068,-0.033540707889169276,0.9287800146597618,-0.6204558140388978,0.7529299726353785,-0.2193878737136964,-0.6919478864354038,-0.6572453706353372,-0.2987250328244955
78,0,-4.000200286606604,4.000084010208915,1034.018998955639,-604.18093946718,982.5759777147935,-0.3596349421754177,-0.023748961097592947,0.9327908099961476,-0.6354924647453957,0.7382243218585676,-0.2262171033946823,-0.6832364419571795,-0.674137105834743,-0.2805835471271447
79,0,-4.000219198757623,4.000119374982392,1036.4722978701388,-603.8048834346629,980.5838639155943,-0.34883117305653166,-0.012723083954482104,0.9370992134447084,-0.642777677895017,0.7309148803852829,-0.22934754071334093,-0.6820217514888319,-0.682350028039902,-0.2631440094891981
80,0,-4.000246838555365,4.000178682685388,1038.73289442256,-605.5865138825417,978.071016058379,-0.33930107596698295,-0.0024130781415972235,0.9406747349118771,-0.6593363503492947,0.7138513384260622,-0.23599119419035922,-0.6709324533481146,-0.7002931126901095,-0.24380155734342213
81,0,-4.000275540545399,4.000244132599189,1040.585766699402,-608.4955918315354,975.5948558806779,-0.3321915333392731,0.006369583223975985,0.9431904439651917,-0.6800430519762376,0.6913159425794231,-0.2441796776850359,-0.6535979135803195,-0.7225245296493932,-0.22531771217189417
82,0,-4.000294785398857,4.0002879837198115,1042.320087546723,-610.8885604878213,973.4500242631257,-0.32601067197780337,0.014792080094643808,0.945250356319983,-0.6978437170709754,0.6707634090727712,-0.25117841386878537,-0.6377548026484361,-0.7415238657086823,-0.2083534695734785
83,0,-4.000304864750435,4.000308962892361,1044.4098037446538,-612.6030982049482,971.4189103588784,-0.31875645043880996,0.024974233201547593,0.9475075793784686,-0.7123630610894245,0.6531150973234177,-0.2568648260146332,-0.6252465069866089,-0.7568467198344837,-0.19039392893899496
84,0,-4.0003049838938916,4.000305954964278,1046.8801396707504,-612.9890728617214,969.6024541125346,-0.3098961529336529,0.03676358623325599,0.9500593734731488,-0.7214405527950164,0.6417490442324172,-0.2601570545066962,-0.6192640011979892,-0.7660330299367313,-0.1723528179816273
85,0,-4.000302801731579,4.000297716940669,1049.4572940891348,-612.6508764551747,967.9793054891713,-0.30063207189100455,0.04895089180247917,0.9524831586659492,-0.727651027537661,0.6338394745684687,-0.2622432126903457,-0.6165584639544802,-0.771914069486047,-0.1549333077668656
86,0,-4.000312840236713,4.000319399779135,1051.5961212872048,-616.195729391881,965.6725147123668,-0.29411347220841705,0.05955907424984013,0.9539129845745945,-0.7477172882983434,0.6073294674710423,-0.26845814333171597,-0.5953285834270692,-0.7922143867766113,-0.13409042896074702
87,0,-4.000319660326901,4.0003390632554,1053.2833031086416,-620.4828720376468,963.6399328925708,-0.29002036723602304,0.06838901633111391,0.9545737944410295,-0.7692599418445076,0.5767101607464338,-0.2750355110984895,-0.5693218144965703,-0.8140812815297287,-0.11464876188275083
88,0,-4.000311087797796,4.000328252098563,1055.1482621183031,-621.9464995225438,962.1862245142504,-0.28497968590725004,0.07782996001379312,0.9553685550322746,-0.7805917845229089,0.559599302089361,-0.2784332721433285,-0.556294027071607,-0.8251006716912498,-0.09872100596682902
89,0,-4.000294687386739,4.000301079703272,1057.4210956994666,-622.6085202956931,960.7902015213666,-0.2787008782799576,0.08920524087507703,0.95622604307057,-0.7890428367720392,0.5463365331454261,-0.280940908892546,-0.5474826227239667,-0.8328017876728269,-0.08187771530905358
90,0,-4.000274627825415,4.00026742548289,1059.9351322491175,-622.4356407446036,959.4786899383278,-0.2712901795616574,0.10148529775260527,0.9571323695359324,-0.7947397245431487,0.5373376608170947,-0.28223573214724806,-0.542946045852149,-0.8372388981692609,-0.06512003290722564
91,0,-4.000256727562104,4.000241503618113,1062.3871473973907,-622.1712955616806,958.2643018745151,-0.26422771829540154,0.11345444257622479,0.9577639596185086,-0.8000617733646994,0.5287805398574135,-0.2833589586878006,-0.5385952763299529,-0.8411416231098189,-0.04894791300189712
92,0,-4.000247300400118,4.000241515747417,1064.158678796105,-627.4253549073986,956.3974055933852,-0.26126464671096467,0.12291661339073248,0.9574091552369592,-0.821335436211454,0.4927599796243369,-0.2873946828039164,-0.5070984969434789,-0.8614401364187627,-0.027784991712942617
93,0,-4.000236548642153,4.000239903266626,1065.5114753160915,-632.6752338535314,954.9984690935491,-0.260100217897304,0.13055996608347825,0.9567141537084398,-0.8410258374419035,0.45613109804190266,-0.29089510507094013,-0.47436633249517196,-0.8802832025293731,-0.008835493178691601
94,0,-4.000220365669757,4.000217908576955,1067.393897896982,-632.5175980692583,954.1453005787126,-0.2558790808185594,0.14008705084176928,0.9565048427404353,-0.8457842106555528,0.4467303541686924,-0.2916865778024047,-0.46816125961597116,-0.8836331868206232,0.004174463320835597
95,0,-4.000203421053689,4.000190954194977,1069.5930742782705,-632.4312866015706,953.2236062657499,-0.25101158124904543,0.15118668783753994,0.9561044772929203,-0.8506271472916491,0.4369523123194223,-0.29241431744902835,-0.46198121430348765,-0.8866878042351911,0.018923410137994714
96,0,-4.0001864964628515,4.000165564834604,1071.8800195148406,-631.9600316014104,952.3361664238366,-0.24560335135196926,0.1625277279282679,0.9556483304328826,-0.854460579547016,0.4292775163592495,-0.2926054202310885,-0.4577948359307461,-0.8884286980973258,0.03344153992016605
97,0,-4.0001699932586225,4.000149308432226,1073.877317476018,-632.8163024464457,951.4133243057662,-0.24153254098482635,0.17260595065433215,0.9549184349692531,-0.8614456592043962,0.4148868464519532,-0.29288270839886876,-0.44673639641663015,-0.8933510454686151,0.04848197269930091
98,0,-4.0001533950260475,4.000146044188612,1075.193411168964,-638.3312682751334,950.2634681361725,-0.24107848245071314,0.17994965172836927,0.9536767209815387,-0.878713967538882,0.3766857459419928,-0.2932057503805154,-0.41199869969617364,-0.9086946525907166,0.06731344443496493
99,0,-4.000138596367279,4.000140690801865,1076.3675383774,-642.7000550700753,949.5071108996723,-0.24097504065066588,0.18657378230636557,0.952429133079888,-0.8920982382217378,0.343898434038291,-0.29307780609879497,-0.38221952219252425,-0.92028478789009,0.08357120337179724
100,0,-4.000128675885906,4.000125851926183,1078.1071648375573,-642.1408161112861,948.9540822727093,-0.23801095329729266,0.19542930183605284,0.9513980103481334,-0.89496751793477,0.3364281646788707,-0.2930003956524353,-0.3773379492605945,-0.9212076193750678,0.0948292890046606
101,0,-4.000120904362289,4.000109513995124,1080.0353879564016,-641.6502848427152,948.3704360269326,-0.23470442585469392,0.20519486222691027,0.9501625655643869,-0.8979298586808359,0.32864104996673155,-0.29277470718314863,-0.37233828889013376,-0.9218948577752475,0.1071170846967176
102,0,-4.000112494791342,4.00009561847036,1081.9577540943558,-641.0296321778083,947.8086170985262,-0.23123159562259243,0.21482889112033418,0.9488838162419241,-0.9006219060697672,0.3216324023944097,-0.29228886403224447,-0.36798387395793486,-0.9221719716354473,0.11910803179006278
103,0,-4.000099655390294,4.000088553187914,1083.4568679401523,-642.8553767273642,947.2026143435057,-0.22951173372153372,0.22257515265914926,0.9475149948696813,-0.9078122553762072,0.302118066601933,-0.2908635123584153,-0.3510003889925193,-0.9269223134931355,0.13271681007179847
104,0,-4.00008240380543,4.000087517760952,1084.345058095641,-648.236658295949,946.6608496853851,-0.23042381667212056,0.2276444424850911,0.9460881948930051,-0.9205432185721738,0.26417777513635154,-0.2877677637693118,-0.3154442065580474,-0.937223618422871,0.14868369654842653
105,0,-4.000070222625257,4.000083807707557,1085.2956675414396,-651.3884869215789,946.3572141390814,-0.23075566428623762,0.23288025058280062,0.9447320320007728,-0.9285434056027891,0.23746496540381126,-0.28533757922387465,-0.2907902462452815,-0.943067961015673,0.1614430351373197
106,0,-4.000067157874983,4.000075289541454,1086.7010318228654,-650.8757414490093,946.0344759083191,-0.2291961638434718,0.24007710367800403,0.9433091236540742,-0.9307164326717186,0.22971612094436358,-0.2846004668532797,-0.28501936852478416,-0.9431826377048379,0.1707936518078991
107,0,-4.000067150844551,4.000066096019061,1088.2164521307795,-650.3208808591402,945.6987775055021,-0.22739555531237865,0.24778057787960003,0.9417515843627906,-0.9327993297382544,0.22224898576715113,-0.2837090036733697,-0.279600915349071,-0.9429794131109779,0.18059112543211397
108,0,-4.000065288319212,4.000058543128518,1089.6905013649935,-649.550947766426,945.3827197119842,-0.22550348366182354,0.25521293038481224,0.9402204736234894,-0.9345596372495293,0.21596519059756666,-0.2827672556612326,-0.2752207537240059,-0.9424571059812503,0.1898108008123785
109,0,-4.000054554076866,4.00005564450122,1090.66447343769,-652.0001046312509,945.1045614260457,-0.22528619362507654,0.26031006319332456,0.9388742205227557,-0.9405847748005114,0.19317471590531943,-0.27925581560349017,-0.25405985982715945,-0.9460032770213782,0.20132408571608504
110,0,-4.000038490010755,4.0000554683108245,1091.2260305323632,-656.6403806931027,945.0173482332174,-0.22642935782847548,0.2634795854213019,0.9377143776116493,-0.9485793716586728,0.15897604051557782,-0.2737221112837376,-0.22119430728891207,-0.9514752369915931,0.2139344568197702
111,0,-4.000029598743904,4.000053335571242,1091.9952385750858,-658.7417647146692,944.9651718093855,-0.22679454496468793,0.2675745873398743,0.936465735937069,-0.9529198809167552,0.13773566928664593,-0.2701343850007937,-0.2012658314962017,-0.953641822497344,0.2237394454629913
112,0,-4.000030082924366,4.000048845842114,1092.9764677513833,-658.796609054133,944.8462379455572,-0.22644441781552682,0.2726348003561635,0.9350899375327179,-0.954921236611812,0.12706086406939962,-0.2682926922033199,-0.19195926002137775,-0.9536906219821459,0.2315725373081891
113,0,-4.000034851407931,4.000043624162926,1094.0325324476855,-658.2974610548898,944.7007306850821,-0.22576758034248068,0.2780143878824535,0.9336685706377003,-0.9563420755360218,0.1193230830422807,-0.26678050230993033,-0.18557703043683862,-0.9531369271954737,0.2389375729989216
114,0,-4.000037815717306,4.00003921212838,1095.0601363944124,-657.3892846398536,944.5545909741094,-0.2249703224924291,0.28321282638138956,0.9322976182371793,-0.9573593506012461,0.11373737882246195,-0.26556897875120133,-0.18124962845206802,-0.9522889811562774,0.24554891275329774
115,0,-4.000029318295603,4.000037868942875,1095.6170278898803,-659.8729189741643,944.5537855446166,-0.2252497785494759,0.2861135093208837,0.9313439735390469,-0.9612258981585149,0.09082060434425515,-0.26037740020190075,-0.15908271424881018,-0.9538818991943567,0.2545623939559779
116,0,-4.0000156442649795,4.000037971812773,1096.018741203622,-663.2880568403741,944.7218798989821,-0.22594281733194352,0.2882621310270589,0.930513184813543,-0.9651740777994929,0.06306048893520426,-0.253894415612379,-0.13186676169529024,-0.9554728246009888,0.2639750719462083
